Name,Rating,Games,Result,Moves,CPL,MM,Sort Score,Analysis
Jordi Magem Badals,2520,1,0.5,27,33,59,26,C
Jordi Magem Badals,2520,1,0.5,27,29,56,27,D
Reynaldo Vera Gonzalez-Quevedo,2485,1,0.5,32,58,50,-8,A
Reynaldo Vera Gonzalez-Quevedo,2485,1,0.5,32,47,53,6,C
Reynaldo Vera Gonzalez-Quevedo,2485,1,0.5,32,53,56,3,D
Sergei Tiviakov,2480,2,1.5,62,44,61,17,A
Sergei Tiviakov,2480,2,1.5,62,38,63,25,C
Sergei Tiviakov,2480,2,1.5,62,49,63,14,D
Viktor D Kupreichik,2545,2,1,74,30,65,35,A
Viktor D Kupreichik,2545,2,1,74,33,66,33,C
Viktor D Kupreichik,2545,2,1,74,30,66,36,D
Julio E Granda Zuniga,2620,1,0,25,58,48,-10,A
Julio E Granda Zuniga,2620,1,0,25,42,60,18,C
Julio E Granda Zuniga,2620,1,0,25,42,64,22,D
Javier B. Campos Moreno,2445,1,1,55,19,71,52,A
Javier B. Campos Moreno,2445,1,1,55,17,75,58,C
Javier B. Campos Moreno,2445,1,1,55,19,67,48,D
Erling Mortensen,2500,2,0,73,48,45,-3,A
Erling Mortensen,2500,2,0,73,46,47,1,C
Erling Mortensen,2500,2,0,73,44,51,7,D
Peter Svidler,2550,3,1.5,105,38,50,12,A
Peter Svidler,2550,3,1.5,105,38,52,14,C
Peter Svidler,2550,3,1.5,105,41,48,7,D
Darius Ruzele,2495,3,1.5,98,45,56,11,A
Darius Ruzele,2495,3,1.5,98,45,58,13,C
Darius Ruzele,2495,3,1.5,98,45,59,14,D
Jan Plachetka,2420,1,0,13,153,38,-115,A
Jan Plachetka,2420,1,0,13,139,31,-108,C
Jan Plachetka,2420,1,0,13,122,38,-84,D
Jiangchuan Ye,2575,1,0,23,72,56,-16,A
Jiangchuan Ye,2575,1,0,23,85,39,-46,C
Jiangchuan Ye,2575,1,0,23,92,39,-53,D
Spyridon Skembris,2525,1,0,23,52,52,0,A
Spyridon Skembris,2525,1,0,23,46,61,15,D
Ljubomir Ljubojevic,2580,3,1.5,64,35,45,10,A
Ljubomir Ljubojevic,2580,3,1.5,64,31,47,16,C
Ljubomir Ljubojevic,2580,3,1.5,64,26,50,24,D
Joel Benjamin,2610,1,1,44,51,52,1,A
Joel Benjamin,2610,1,1,44,56,45,-11,C
Joel Benjamin,2610,1,1,44,46,54,8,D
Petar Popovic,2530,2,0.5,68,42,54,12,A
Petar Popovic,2530,2,0.5,68,42,62,20,C
Petar Popovic,2530,2,0.5,68,49,53,4,D
Grigory Serper,2420,1,0.5,32,86,38,-48,A
Grigory Serper,2420,1,0.5,32,40,41,1,B
Grigory Serper,2420,1,0.5,32,52,38,-14,C
Grigory Serper,2420,1,0.5,32,47,38,-9,D
Zigurds Lanka,2540,2,1.5,53,74,34,-40,A
Zigurds Lanka,2540,2,1.5,53,41,40,-1,B
Zigurds Lanka,2540,2,1.5,53,42,42,0,C
Zigurds Lanka,2540,2,1.5,53,34,43,9,D
Ilia Smirin,2615,1,1,23,50,52,2,A
Ilia Smirin,2615,1,1,23,36,56,20,B
Ilia Smirin,2615,1,1,23,38,52,14,C
Ilia Smirin,2615,1,1,23,34,52,18,D
Bogdan Lalic,2500,2,1,78,48,59,11,A
Bogdan Lalic,2500,2,1,78,29,65,36,D
Dorian Rogozenco,2557,2,2,60,41,68,27,A
Dorian Rogozenco,2557,2,2,60,37,65,28,B
Dorian Rogozenco,2557,2,2,60,37,68,31,C
Dorian Rogozenco,2557,2,2,60,40,67,27,D
Walter Wittmann,2390,1,0,29,78,52,-26,A
Walter Wittmann,2390,1,0,29,79,48,-31,B
Walter Wittmann,2390,1,0,29,93,52,-41,C
Walter Wittmann,2390,1,0,29,94,55,-39,D
Vadim Zvjaginsev,2585,1,1,35,23,60,37,A
Vadim Zvjaginsev,2585,1,1,35,18,66,48,C
Vadim Zvjaginsev,2585,1,1,35,20,54,34,D
Zbynek Hracek,2530,1,1,51,31,53,22,A
Zbynek Hracek,2530,1,1,51,35,49,14,B
Zbynek Hracek,2530,1,1,51,38,41,3,C
Zbynek Hracek,2530,1,1,51,35,41,6,D
Vasilios Kotronias,2570,2,0.5,73,40,48,8,A
Vasilios Kotronias,2570,2,0.5,73,38,49,11,B
Vasilios Kotronias,2570,2,0.5,73,36,52,16,C
Vasilios Kotronias,2570,2,0.5,73,37,49,12,D
John T. H. Van Der Wiel,2555,2,2,51,51,53,2,A
John T. H. Van Der Wiel,2555,2,2,51,44,57,13,C
John T. H. Van Der Wiel,2555,2,2,51,37,59,22,D
Vlastimil Babula,2515,1,0,17,102,53,-49,A
Vlastimil Babula,2515,1,0,17,78,53,-25,B
Vlastimil Babula,2515,1,0,17,86,53,-33,C
Vlastimil Babula,2515,1,0,17,68,53,-15,D
Daniel H. Campora,2560,1,1,45,41,58,17,A
Daniel H. Campora,2560,1,1,45,33,60,27,C
Daniel H. Campora,2560,1,1,45,26,62,36,D
Artashes Minasian,2525,1,0.5,74,34,47,13,A
Artashes Minasian,2525,1,0.5,74,34,43,9,B
Artashes Minasian,2525,1,0.5,74,32,43,11,C
Artashes Minasian,2525,1,0.5,74,32,45,13,D
Goran Dizdar,2465,1,0.5,73,38,44,6,A
Goran Dizdar,2465,1,0.5,73,32,44,12,B
Goran Dizdar,2465,1,0.5,73,33,41,8,C
Goran Dizdar,2465,1,0.5,73,33,36,3,D
Anh Dung Nguyen,2340,1,0,30,54,50,-4,A
Anh Dung Nguyen,2340,1,0,30,41,50,9,B
Anh Dung Nguyen,2340,1,0,30,46,50,4,C
Anh Dung Nguyen,2340,1,0,30,35,63,28,D
Constantin Ionescu,2465,1,0.5,24,46,50,4,A
Constantin Ionescu,2465,1,0.5,24,32,58,26,B
Constantin Ionescu,2465,1,0.5,24,38,46,8,C
Constantin Ionescu,2465,1,0.5,24,42,46,4,D
Lajos Portisch,2610,1,1,54,37,57,20,A
Lajos Portisch,2610,1,1,54,26,57,31,B
Lajos Portisch,2610,1,1,54,28,57,29,C
Lajos Portisch,2610,1,1,54,32,59,27,D
Mikhail Rytshagov,2460,2,1,63,44,57,13,A
Mikhail Rytshagov,2460,2,1,63,46,54,8,C
Mikhail Rytshagov,2460,2,1,63,42,51,9,D
Lembit Oll,2475,4,1.5,122,51,57,6,A
Lembit Oll,2475,4,1.5,122,43,54,11,C
Lembit Oll,2475,4,1.5,122,42,55,13,D
Lubomir Ftacnik,2570,1,0.5,31,29,52,23,A
Lubomir Ftacnik,2570,1,0.5,31,26,52,26,D
Vasil Spasov,2525,3,1,93,59,57,-2,A
Vasil Spasov,2525,3,1,93,47,63,16,C
Vasil Spasov,2525,3,1,93,43,65,22,D
Jonathan D Tisdall,2465,1,0,22,90,27,-63,A
Jonathan D Tisdall,2465,1,0,22,56,46,-10,B
Jonathan D Tisdall,2465,1,0,22,75,32,-43,C
Jonathan D Tisdall,2465,1,0,22,50,46,-4,D
Andrei Istratescu,2515,2,0.5,49,50,59,9,A
Andrei Istratescu,2515,2,0.5,49,40,55,15,C
Andrei Istratescu,2515,2,0.5,49,36,57,21,D
Loek Van Wely,2560,1,0.5,18,23,72,49,A
Loek Van Wely,2560,1,0.5,18,31,56,25,C
Loek Van Wely,2560,1,0.5,18,24,61,37,D
Lev Psakhis,2615,1,0,50,49,42,-7,A
Lev Psakhis,2615,1,0,50,49,42,-7,B
Lev Psakhis,2615,1,0,50,44,42,-2,C
Lev Psakhis,2615,1,0,50,43,50,7,D
Utut Adianto,2520,1,0.5,14,33,50,17,A
Utut Adianto,2520,1,0.5,14,28,71,43,B
Utut Adianto,2520,1,0.5,14,33,64,31,C
Utut Adianto,2520,1,0.5,14,43,64,21,D
Jamshed Isaev,2380,1,0,40,66,40,-26,A
Jamshed Isaev,2380,1,0,40,50,40,-10,B
Jamshed Isaev,2380,1,0,40,44,38,-6,C
Jamshed Isaev,2380,1,0,40,44,38,-6,D
Vasily Yemelin,2520,1,0,32,77,50,-27,A
Vasily Yemelin,2520,1,0,32,80,47,-33,B
Vasily Yemelin,2520,1,0,32,94,44,-50,C
Vasily Yemelin,2520,1,0,32,96,47,-49,D
Gennadi Zaichik,2530,1,1,31,50,45,-5,A
Gennadi Zaichik,2530,1,1,31,40,55,15,B
Gennadi Zaichik,2530,1,1,31,42,45,3,C
Gennadi Zaichik,2530,1,1,31,42,48,6,D
Vladimir Dimitrov,2475,1,1,42,26,64,38,A
Vladimir Dimitrov,2475,1,1,42,42,60,18,B
Vladimir Dimitrov,2475,1,1,42,40,67,27,C
Vladimir Dimitrov,2475,1,1,42,41,67,26,D
Nasib Ginting,2395,1,0,41,85,54,-31,A
Nasib Ginting,2395,1,0,41,66,51,-15,B
Nasib Ginting,2395,1,0,41,60,66,6,C
Nasib Ginting,2395,1,0,41,58,51,-7,D
Heikki M. J. Westerinen,2370,1,0,45,34,44,10,A
Heikki M. J. Westerinen,2370,1,0,45,28,42,14,B
Heikki M. J. Westerinen,2370,1,0,45,27,51,24,C
Heikki M. J. Westerinen,2370,1,0,45,25,49,24,D
Alex Yermolinsky,2590,1,1,45,18,64,46,A
Alex Yermolinsky,2590,1,1,45,13,67,54,B
Alex Yermolinsky,2590,1,1,45,17,53,36,C
Alex Yermolinsky,2590,1,1,45,17,60,43,D
Walter Arencibia Rodriguez,2480,1,0,46,19,59,40,A
Walter Arencibia Rodriguez,2480,1,0,46,21,54,33,B
Walter Arencibia Rodriguez,2480,1,0,46,23,61,38,C
Walter Arencibia Rodriguez,2480,1,0,46,23,59,36,D
Eduardas Rozentalis,2595,1,0.5,20,70,55,-15,A
Eduardas Rozentalis,2595,1,0.5,20,22,65,43,D
Edvins Kengis,2580,1,1,35,36,57,21,A
Edvins Kengis,2580,1,1,35,41,54,13,C
Edvins Kengis,2580,1,1,35,32,49,17,D
Vladislav Nevednichy,2470,1,1,37,57,38,-19,A
Vladislav Nevednichy,2470,1,1,37,49,38,-11,B
Vladislav Nevednichy,2470,1,1,37,48,40,-8,C
Vladislav Nevednichy,2470,1,1,37,45,46,1,D
Smbat G Lputian,2590,1,0,36,68,39,-29,A
Smbat G Lputian,2590,1,0,36,58,39,-19,B
Smbat G Lputian,2590,1,0,36,54,44,-10,C
Smbat G Lputian,2590,1,0,36,54,42,-12,D
Lluis Oms Fuentes,2327,8,5,268,49,54,5,A
Lluis Oms Fuentes,2327,8,5,268,47,57,10,C
Lluis Oms Fuentes,2327,8,5,268,45,54,9,D
Adrian Villuendas Valero,2176,8,5.5,251,43,56,13,A
Adrian Villuendas Valero,2176,8,5.5,251,37,57,20,C
Adrian Villuendas Valero,2176,8,5.5,251,38,57,19,D
Pablo Glavina,2418,8,4.5,233,36,57,21,A
Pablo Glavina,2418,8,4.5,233,39,54,15,B
Pablo Glavina,2418,8,4.5,233,39,54,15,C
Pablo Glavina,2418,8,4.5,233,39,55,16,D
Borja Zamarbide Inarrea,2202,8,2.5,250,70,41,-29,A
Borja Zamarbide Inarrea,2202,8,2.5,250,68,43,-25,B
Borja Zamarbide Inarrea,2202,8,2.5,250,71,41,-30,C
Borja Zamarbide Inarrea,2202,8,2.5,250,71,42,-29,D
Jesus Javier Cortes Bueno,2314,7,4,228,39,57,18,A
Jesus Javier Cortes Bueno,2314,7,4,228,37,55,18,B
Jesus Javier Cortes Bueno,2314,7,4,228,38,54,16,C
Jesus Javier Cortes Bueno,2314,7,4,228,39,53,14,D
Antonio Lisarri Tomas,1961,2,0,35,76,37,-39,A
Antonio Lisarri Tomas,1961,2,0,35,71,43,-28,C
Antonio Lisarri Tomas,1961,2,0,35,68,46,-22,D
Jesus Cortes Lizano,2270,8,5,238,61,48,-13,A
Jesus Cortes Lizano,2270,8,5,238,57,50,-7,B
Jesus Cortes Lizano,2270,8,5,238,59,49,-10,C
Jesus Cortes Lizano,2270,8,5,238,58,51,-7,D
Alejandra Porras Mateo,1875,2,0,40,142,35,-107,A
Alejandra Porras Mateo,1875,2,0,40,116,37,-79,B
Alejandra Porras Mateo,1875,2,0,40,112,45,-67,C
Alejandra Porras Mateo,1875,2,0,40,116,48,-68,D
Miguel Argaya Urdaniz,2054,3,0.5,71,99,41,-58,A
Miguel Argaya Urdaniz,2054,3,0.5,71,89,37,-52,B
Miguel Argaya Urdaniz,2054,3,0.5,71,110,31,-79,C
Miguel Argaya Urdaniz,2054,3,0.5,71,96,30,-66,D
Tatiana Kononenko,2375,17,7.5,570,45,50,5,A
Tatiana Kononenko,2375,17,7.5,570,42,49,7,B
Tatiana Kononenko,2375,17,7.5,570,41,49,8,C
Tatiana Kononenko,2375,17,7.5,570,42,51,9,D
Fernando Lopez Gracia,2348,9,3.5,146,49,51,2,A
Fernando Lopez Gracia,2348,9,3.5,146,46,53,7,C
Fernando Lopez Gracia,2348,9,3.5,146,50,54,4,D
David Monell Camarasa,2212,9,4,327,41,52,11,A
David Monell Camarasa,2212,9,4,327,39,55,16,C
David Monell Camarasa,2212,9,4,327,38,54,16,D
Iraitz Mauleon Gutierrez,1863,1,0,22,127,41,-86,A
Iraitz Mauleon Gutierrez,1863,1,0,22,152,41,-111,B
Iraitz Mauleon Gutierrez,1863,1,0,22,119,45,-74,C
Iraitz Mauleon Gutierrez,1863,1,0,22,136,36,-100,D
Inigo Argandona Riveiro,2396,9,4,275,49,48,-1,A
Inigo Argandona Riveiro,2396,9,4,275,36,57,21,D
Oleg Korneev,2657,16,7.5,472,39,56,17,A
Oleg Korneev,2657,16,7.5,472,36,57,21,C
Oleg Korneev,2657,16,7.5,472,35,57,22,D
Daniel Moreno Gracia,2176,5,2,160,86,38,-48,A
Daniel Moreno Gracia,2176,5,2,160,82,37,-45,C
Daniel Moreno Gracia,2176,5,2,160,78,37,-41,D
Rafael Ruiz Escobar,1975,2,1,106,68,44,-24,A
Rafael Ruiz Escobar,1975,2,1,106,66,42,-24,B
Rafael Ruiz Escobar,1975,2,1,106,67,39,-28,C
Rafael Ruiz Escobar,1975,2,1,106,65,38,-27,D
Aitor Alcaide Luque,2100,6,3.5,169,65,44,-21,A
Aitor Alcaide Luque,2100,6,3.5,169,51,47,-4,C
Aitor Alcaide Luque,2100,6,3.5,169,62,45,-17,D
Jordi Magem Badals,2487,8,6,170,32,59,27,A
Jordi Magem Badals,2487,8,6,170,31,59,28,C
Jordi Magem Badals,2487,8,6,170,30,59,29,D
Alexei Shirov,2720,7,4.5,216,34,62,28,A
Alexei Shirov,2720,7,4.5,216,24,68,44,D
Radoslaw Wojtaszek,2630,7,3,209,40,55,15,A
Radoslaw Wojtaszek,2630,7,3,209,35,54,19,D
Aurelio Vila Dupla,2208,9,2,329,62,47,-15,A
Aurelio Vila Dupla,2208,9,2,329,59,49,-10,C
Aurelio Vila Dupla,2208,9,2,329,57,50,-7,D
Manuel Perez Candelario,2496,9,4.5,222,58,49,-9,A
Manuel Perez Candelario,2496,9,4.5,222,49,48,-1,D
Santiago Gonzalez De La Torre,2357,9,4,334,52,48,-4,A
Santiago Gonzalez De La Torre,2357,9,4,334,57,49,-8,D
Ivan Salgado Lopez,2425,9,5.5,324,51,51,0,A
Ivan Salgado Lopez,2425,9,5.5,324,53,54,1,C
Ivan Salgado Lopez,2425,9,5.5,324,53,55,2,D
Antonio Labena Bernal,2003,5,2.5,165,44,55,11,A
Antonio Labena Bernal,2003,5,2.5,165,49,50,1,C
Antonio Labena Bernal,2003,5,2.5,165,43,50,7,D
Miguel Navarro Cia,2297,9,4,365,40,53,13,A
Miguel Navarro Cia,2297,9,4,365,40,58,18,C
Miguel Navarro Cia,2297,9,4,365,41,57,16,D
Stuart C Conquest,2530,8,6.5,235,46,54,8,A
Stuart C Conquest,2530,8,6.5,235,41,53,12,C
Stuart C Conquest,2530,8,6.5,235,41,56,15,D
Alexander Morozevich,2747,7,6,294,36,57,21,A
Alexander Morozevich,2747,7,6,294,23,64,41,D
Claude Landenbergue,2446,9,3.5,303,45,48,3,A
Claude Landenbergue,2446,9,3.5,303,47,54,7,C
Claude Landenbergue,2446,9,3.5,303,46,50,4,D
Santiago Arjona Martinez,1985,5,2.5,169,60,50,-10,A
Santiago Arjona Martinez,1985,5,2.5,169,48,50,2,C
Santiago Arjona Martinez,1985,5,2.5,169,54,44,-10,D
Mikel Huerga Leache,2315,7,5.5,187,44,51,7,A
Mikel Huerga Leache,2315,7,5.5,187,42,52,10,C
Mikel Huerga Leache,2315,7,5.5,187,38,52,14,D
Olga Alexandrova,2371,9,5.5,224,42,50,8,A
Olga Alexandrova,2371,9,5.5,224,34,56,22,C
Olga Alexandrova,2371,9,5.5,224,39,53,14,D
Aleksa Strikovic,2535,9,8,229,36,56,20,A
Aleksa Strikovic,2535,9,8,229,29,58,29,C
Aleksa Strikovic,2535,9,8,229,27,61,34,D
Gustavo Barrenechea Bahamonde,2191,7,4,196,49,53,4,A
Gustavo Barrenechea Bahamonde,2191,7,4,196,44,57,13,C
Gustavo Barrenechea Bahamonde,2191,7,4,196,43,55,12,D
Inigo Montoya Irigoyen,2064,2,0.5,57,59,44,-15,A
Inigo Montoya Irigoyen,2064,2,0.5,57,51,40,-11,B
Inigo Montoya Irigoyen,2064,2,0.5,57,55,44,-11,C
Inigo Montoya Irigoyen,2064,2,0.5,57,54,44,-10,D
Juan Carlos Lakunza Oyarbide,2175,5,3.5,115,52,52,0,A
Juan Carlos Lakunza Oyarbide,2175,5,3.5,115,44,52,8,C
Juan Carlos Lakunza Oyarbide,2175,5,3.5,115,41,53,12,D
Miguel Illescas Cordoba,2620,7,2.5,210,51,56,5,A
Miguel Illescas Cordoba,2620,7,2.5,210,41,55,14,D
Viktor Laznicka,2596,7,2,289,42,56,14,A
Viktor Laznicka,2596,7,2,289,32,58,26,D
Mariano De Pablos Fernandez,2025,1,0,30,116,33,-83,A
Mariano De Pablos Fernandez,2025,1,0,30,112,33,-79,B
Mariano De Pablos Fernandez,2025,1,0,30,108,40,-68,C
Mariano De Pablos Fernandez,2025,1,0,30,108,37,-71,D
Alfonso Llorente Zaro,2419,6,5,145,30,50,20,A
Alfonso Llorente Zaro,2419,6,5,145,26,59,33,C
Alfonso Llorente Zaro,2419,6,5,145,28,57,29,D
Christian Bauer,2585,7,4,291,36,63,27,A
Christian Bauer,2585,7,4,291,29,64,35,D
Eduardo Ros Octavio De Toledo,2166,5,2.5,191,45,49,4,A
Eduardo Ros Octavio De Toledo,2166,5,2.5,191,37,48,11,D
Adrian Leranoz Zabalza,2061,4,2,93,65,58,-7,A
Adrian Leranoz Zabalza,2061,4,2,93,64,51,-13,C
Adrian Leranoz Zabalza,2061,4,2,93,60,46,-14,D
Joseba Otano Villanueva,1877,1,0,22,125,18,-107,A
Joseba Otano Villanueva,1877,1,0,22,109,23,-86,B
Joseba Otano Villanueva,1877,1,0,22,91,27,-64,C
Joseba Otano Villanueva,1877,1,0,22,80,23,-57,D
Eric Prie,2516,9,3,304,48,53,5,A
Eric Prie,2516,9,3,304,45,54,9,C
Eric Prie,2516,9,3,304,47,53,6,D
Eduardo Burguete Archel,2151,4,1.5,189,42,51,9,A
Eduardo Burguete Archel,2151,4,1.5,189,48,52,4,D
Dmitry Jakovenko,2671,7,5,298,42,57,15,A
Dmitry Jakovenko,2671,7,5,298,27,60,33,D
Gregorio Sola Plaza,2102,2,0,61,68,44,-24,A
Gregorio Sola Plaza,2102,2,0,61,72,48,-24,C
Gregorio Sola Plaza,2102,2,0,61,59,43,-16,D
Jose Miguel Ugalde Ezcurra,2215,9,6,236,39,56,17,A
Jose Miguel Ugalde Ezcurra,2215,9,6,236,37,55,18,C
Jose Miguel Ugalde Ezcurra,2215,9,6,236,38,53,15,D
Casimiro Ballina Amandi,2007,2,0,50,63,32,-31,A
Casimiro Ballina Amandi,2007,2,0,50,42,42,0,C
Casimiro Ballina Amandi,2007,2,0,50,47,44,-3,D
Joan Escofet Llongueras,1906,1,0,18,89,28,-61,A
Joan Escofet Llongueras,1906,1,0,18,115,28,-87,B
Joan Escofet Llongueras,1906,1,0,18,106,28,-78,C
Joan Escofet Llongueras,1906,1,0,18,109,33,-76,D
Ahmed Tarek Fahmy Moursy,1883,1,0,37,54,43,-11,A
Ahmed Tarek Fahmy Moursy,1883,1,0,37,62,51,-11,C
Ahmed Tarek Fahmy Moursy,1883,1,0,37,67,51,-16,D
Juan Mario Gomez Esteban,2486,9,4,432,40,56,16,A
Juan Mario Gomez Esteban,2486,9,4,432,37,55,18,C
Juan Mario Gomez Esteban,2486,9,4,432,37,55,18,D
Elizabeth Riera Morilla,1983,1,0,34,50,41,-9,A
Elizabeth Riera Morilla,1983,1,0,34,56,44,-12,C
Elizabeth Riera Morilla,1983,1,0,34,58,41,-17,D
Raul Garcia,2233,5,2,159,52,57,5,A
Raul Garcia,2233,5,2,159,49,57,8,D
David Arjol Echeverria,2073,4,2.5,134,61,48,-13,A
David Arjol Echeverria,2073,4,2.5,134,51,57,6,C
David Arjol Echeverria,2073,4,2.5,134,55,54,-1,D
Carlos Perez Marchal,2000,1,0,21,87,29,-58,A
Carlos Perez Marchal,2000,1,0,21,77,24,-53,C
Carlos Perez Marchal,2000,1,0,21,87,24,-63,D
Azer Mirzoev,2543,9,7,282,39,49,10,A
Azer Mirzoev,2543,9,7,282,35,51,16,C
Azer Mirzoev,2543,9,7,282,33,52,19,D
Daniel Gomez Anadon,2268,5,2.5,182,58,52,-6,A
Daniel Gomez Anadon,2268,5,2.5,182,57,52,-5,C
Daniel Gomez Anadon,2268,5,2.5,182,52,50,-2,D
Ignacio Eguia Cambero,1913,1,0,22,50,32,-18,A
Ignacio Eguia Cambero,1913,1,0,22,44,32,-12,C
Ignacio Eguia Cambero,1913,1,0,22,52,36,-16,D
Kiko Sanchez Salazar,1906,1,0,19,108,37,-71,A
Kiko Sanchez Salazar,1906,1,0,19,92,32,-60,B
Kiko Sanchez Salazar,1906,1,0,19,100,32,-68,C
Kiko Sanchez Salazar,1906,1,0,19,104,32,-72,D
Diego Moral Barragan,1863,1,0,19,55,47,-8,A
Diego Moral Barragan,1863,1,0,19,53,47,-6,D
Iker Iraneta Unzue,1812,2,0.5,69,62,54,-8,A
Iker Iraneta Unzue,1812,2,0.5,69,82,45,-37,C
Iker Iraneta Unzue,1812,2,0.5,69,69,46,-23,D
Axel Roviralta Montero,2061,1,0,25,119,28,-91,A
Axel Roviralta Montero,2061,1,0,25,118,28,-90,B
Axel Roviralta Montero,2061,1,0,25,121,32,-89,C
Axel Roviralta Montero,2061,1,0,25,80,32,-48,D
Pedro Vinal Gutierrez,2165,2,0.5,50,55,46,-9,A
Pedro Vinal Gutierrez,2165,2,0.5,50,65,38,-27,B
Pedro Vinal Gutierrez,2165,2,0.5,50,67,46,-21,C
Pedro Vinal Gutierrez,2165,2,0.5,50,68,42,-26,D
Imanol Martinez Salas,1956,3,0.5,86,58,45,-13,A
Imanol Martinez Salas,1956,3,0.5,86,68,45,-23,D
Emilio Duran Fernandez,1799,1,0,23,50,48,-2,A
Emilio Duran Fernandez,1799,1,0,23,62,44,-18,C
Emilio Duran Fernandez,1799,1,0,23,52,48,-4,D
Javier Ignacio Esparza Martinez,2047,1,0.5,38,36,63,27,A
Javier Ignacio Esparza Martinez,2047,1,0.5,38,44,60,16,C
Javier Ignacio Esparza Martinez,2047,1,0.5,38,51,55,4,D
Daniel Zamarbide Inarrea,2015,4,1.5,157,55,44,-11,A
Daniel Zamarbide Inarrea,2015,4,1.5,157,54,47,-7,C
Daniel Zamarbide Inarrea,2015,4,1.5,157,54,46,-8,D
Mario Leon Fernandez,2064,1,0,20,84,45,-39,A
Mario Leon Fernandez,2064,1,0,20,90,45,-45,C
Mario Leon Fernandez,2064,1,0,20,104,40,-64,D
Sergio Anguas Fanlo,2048,1,0.5,35,46,49,3,A
Sergio Anguas Fanlo,2048,1,0.5,35,45,46,1,B
Sergio Anguas Fanlo,2048,1,0.5,35,51,51,0,C
Sergio Anguas Fanlo,2048,1,0.5,35,52,43,-9,D
