Sort,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,Analysis 
1008,bandicot 2008.05.30,928,1,0,20,402,25,-377,Level A
41,Sebbel 2008.12.23,897,1,1,19,49,47,-2,Level B
86,DEDEE 2008.05.19,1014,1,1,19,73,42,-31,Level A
120,johnsacko 2008.04.02,973,1,1,19,90,47,-43,Level B
149,scygrav 2008.06.15,939,1,1,19,88,32,-56,Level A
156,hamstartype 2008.10.12,1212,1,1,19,100,42,-58,Level A
165,sspcleber 2008.07.21,988,1,1,19,99,37,-62,Level A
184,Kayode 2008.02.01,943,1,1,19,122,53,-69,Level B
238,Krikke 2008.02.23,1015,1,1,19,116,32,-84,Level A
255,saturnine 2008.12.07,773,1,1,19,142,53,-89,Level C
272,Tribune 2008.04.12,956,1,1,19,129,37,-92,Level B
299,hmmy 2008.11.16,1097,1,1,19,137,37,-100,Level A
306,kreukels 2008.06.16,923,1,0,19,118,16,-102,Level B
324,DINOCO 2008.01.24,853,1,1,19,127,21,-106,Level A
331,Lucanus 2008.08.07,1110,1,0,19,152,42,-110,Level A
399,DHamm 2008.02.23,983,1,0,19,156,32,-124,Level A
533,Hurricaine 2008.12.05,1037,1,1,19,188,26,-162,Level A
536,cameronbra 2008.03.17,1052,1,1,19,189,26,-163,Level A
560,sspcleber 2008.07.05,905,2,0.5,19,190,21,-169,Level A
562,zhouzhou 2008.01.28,934,1,0,19,207,37,-170,Level A
578,Artmachine 2008.01.01,1003,1,0,19,206,32,-174,Level A
592,theonejanitor 2008.07.31,1007,1,1,19,224,47,-177,Level B
618,Dszudszak 2008.03.18,970,1,0,19,188,5,-183,Level A
656,vetteboy 2008.03.17,938,1,0,19,223,32,-191,Level A
657,vulturemort 2008.11.21,964,1,1,19,223,32,-191,Level A
744,mariosaga 2008.10.30,917,2,0,19,244,26,-218,Level A
754,HammandClov 2008.02.01,1102,2,2,19,248,26,-222,Level A
762,saturnine 2008.03.13,864,2,0,19,240,16,-224,Level A
765,Crashinator 2008.12.29,783,2,1,19,257,32,-225,Level A
772,sharpempathy 2008.04.16,1067,1,0.5,19,249,21,-228,Level A
773,badbadman 2008.04.12,1025,1,0,19,244,16,-228,Level A
841,PABOY 2008.11.21,856,1,0,19,265,16,-249,Level A
890,MELUCHA 2008.06.07,1131,1,1,19,308,32,-276,Level A
895,SanderDee 2008.02.29,919,1,0,19,300,21,-279,Level A
902,bdbailey 2008.07.24,921,1,0,19,303,16,-287,Level A
907,richess 2008.11.30,922,2,1,19,312,21,-291,Level A
972,tfrio 2008.04.04,871,2,2,19,359,26,-333,Level A
983,sdormeus 2008.02.16,1065,1,0,19,370,26,-344,Level A
985,FishyRats 2008.12.04,1109,1,0,19,362,11,-351,Level A
12,Intactive 2008.09.16,943,1,1,18,24,56,32,Level B
67,redtube 2008.06.16,1073,1,1,18,50,28,-22,Level B
122,seanwickham 2008.03.13,819,1,1,18,76,33,-43,Level A
127,dickdale 2008.09.18,982,1,1,18,77,33,-44,Level A
134,mbranimir 2008.07.05,966,2,1.5,18,86,39,-47,Level A
138,ArtexHarimau 2008.10.04,1032,1,1,18,93,44,-49,Level B
239,Uncrowned 2008.11.11,992,1,0,18,129,44,-85,Level A
267,ChrisBeginner 2008.09.18,932,1,0,18,119,28,-91,Level A
274,ogbornd 2008.05.25,1115,1,1,18,125,33,-92,Level A
349,badsilva 2008.01.28,1010,1,1,18,141,28,-113,Level A
392,Temppeliaukio 2008.03.13,1114,1,0,18,139,17,-122,Level A
411,Marcellov 2008.03.10,948,1,0,18,150,22,-128,Level B
468,civiliansoldier 2008.09.20,902,1,1,18,177,33,-144,Level A
493,zqnzt 2008.08.20,898,1,0,18,184,33,-151,Level A
512,ralexander 2008.12.12,1030,1,1,18,178,22,-156,Level A
565,viqous 2008.08.08,1009,2,1,18,198,28,-170,Level A
569,frankpid 2008.03.06,831,1,0,18,216,44,-172,Level A
593,noncsi 2008.12.01,950,1,1,18,199,22,-177,Level A
609,DaveMiddled 2008.04.16,844,1,0.5,18,220,39,-181,Level A
668,Aeroplanes 2008.02.29,1036,1,1,18,233,39,-194,Level A
696,lynnyx 2008.03.25,966,1,1,18,223,22,-201,Level A
708,johnsacko 2008.02.15,995,1,0,18,220,17,-203,Level A
715,RandyMc 2008.02.20,861,1,0,18,235,28,-207,Level B
724,louiswei 2008.02.07,1003,1,0,18,234,22,-212,Level A
757,pendaggie 2008.06.07,839,1,0,18,256,33,-223,Level A
809,Crashinator 2008.12.04,796,2,1,18,260,22,-238,Level A
850,leobrazer 2008.11.05,963,2,0,18,276,22,-254,Level A
933,aussiebattler 2008.03.25,951,1,0,18,337,33,-304,Level A
975,johnsacko 2008.03.02,952,1,0,18,342,6,-336,Level A
1001,ChessWurgen 2008.04.19,968,3,0,18,404,39,-365,Level B
60,markssixtyfour 2008.03.09,1099,2,2,17,66,47,-19,Level B
85,Temppeliaukio 2008.03.10,1031,1,1,17,78,47,-31,Level B
88,calexander 2008.12.05,800,1,0,17,85,53,-32,Level C
115,sakarauka 2008.11.11,1011,1,1,17,77,35,-42,Level A
146,JabZ 2008.08.20,846,1,1,17,94,41,-53,Level A
152,thewingedweasel 2008.09.16,1010,1,0,17,92,35,-57,Level B
167,stabinandmoley 2008.03.18,1006,1,1,17,92,29,-63,Level A
168,madcardinal 2008.11.11,873,1,1,17,92,29,-63,Level A
170,JooBoo 2008.10.30,923,2,2,17,87,24,-63,Level A
262,cyrdro 2008.09.12,948,1,1,17,119,29,-90,Level A
305,melmothX 2008.12.23,1033,1,1,17,120,18,-102,Level A
334,LDopa 2008.11.10,991,1,0,17,128,18,-110,Level A
345,mjcsjo 2008.09.12,1043,1,0,17,154,41,-113,Level A
360,Dszudszak 2008.03.24,915,1,1,17,151,35,-116,Level A
368,kiper 2008.11.10,974,1,1,17,153,35,-118,Level A
390,Philipck 2008.04.15,954,1,0,17,163,41,-122,Level B
391,ChrisAtkinson 2008.04.12,940,1,1,17,151,29,-122,Level A
401,Atlante 2008.04.27,934,1,0,17,154,29,-125,Level A
442,pumpbuster 2008.08.04,1122,1,1,17,179,41,-138,Level A
484,bkpbkpbkpbkp 2008.11.10,1011,1,0,17,184,35,-149,Level A
487,achieve 2008.02.19,970,1,0.5,17,191,41,-150,Level A
490,LDopa 2008.11.20,971,1,0,17,162,12,-150,Level A
525,gaiberner 2008.12.18,1123,1,1,17,190,29,-161,Level B
638,ralexander 2008.11.24,912,1,0,17,217,29,-188,Level B
675,isntheaqt 2008.08.04,875,1,0,17,224,29,-195,Level A
763,gfransp 2008.03.14,835,1,0,17,236,12,-224,Level A
828,WhiteSide 2008.02.17,962,1,1,17,256,12,-244,Level A
849,SanderDee 2008.02.16,900,1,1,17,295,41,-254,Level A
875,poos 2008.05.28,927,1,0,17,314,47,-267,Level B
881,Doragon 2008.01.02,967,1,0,17,286,18,-268,Level A
886,vetteboy 2008.03.02,944,1,1,17,284,12,-272,Level A
905,RICHARDEUR 2008.05.30,1063,1,1,17,320,29,-291,Level A
938,luoyun 2008.01.14,940,2,0,17,317,12,-305,Level A
940,LibertasProVita 2008.11.30,1034,1,0,17,326,18,-308,Level B
995,gnavarro 2008.03.26,1005,1,1,17,365,6,-359,Level B
997,MianMy 2008.08.18,1031,1,0,17,385,24,-361,Level A
24,Belane 2008.04.15,1043,1,1,16,45,56,11,Level B
43,Sebbel 2008.08.08,839,2,1,16,74,69,-5,Level B
87,Girdot 2008.11.10,993,1,1,16,56,25,-31,Level A
93,FranckFabozi 2008.06.11,1146,1,1,16,71,38,-33,Level A
101,achieve 2008.03.25,1054,1,1,16,61,25,-36,Level A
188,Society 2008.10.17,1056,1,1,16,107,38,-69,Level A
290,ZDIP 2008.11.12,872,1,0,16,121,25,-96,Level A
304,markssixtyfour 2008.12.30,1048,3,3,16,139,37,-102,Level A
308,Temppeliaukio 2008.03.26,957,1,0,16,141,38,-103,Level B
316,kwe 2008.11.05,1031,2,2,16,148,44,-104,Level A
397,CaptainWooly 2008.11.20,966,1,1,16,148,25,-123,Level A
406,Nielow 2008.03.31,1102,1,1,16,178,50,-128,Level B
423,Intactive 2008.09.20,1005,1,0,16,157,25,-132,Level A
427,shoving 2008.01.22,932,1,0,16,152,19,-133,Level A
464,zqnzt 2008.08.17,874,2,1,16,162,19,-143,Level A
486,nelb 2008.03.04,972,1,0,16,174,25,-149,Level A
617,aresquibel 2008.02.01,794,1,0,16,202,19,-183,Level A
635,JooBoo 2008.09.15,981,1,0,16,206,19,-187,Level A
692,Intactive 2008.10.03,971,1,0,16,238,38,-200,Level A
748,theonejanitor 2008.08.08,956,2,1,16,226,6,-220,Level A
755,sevenohnine 2008.01.07,1069,1,1,16,247,25,-222,Level A
798,PABOY 2008.11.29,823,1,1,16,248,13,-235,Level A
843,BDJ 2008.04.19,1183,1,0,16,264,13,-251,Level A
882,PABOY 2008.10.16,880,1,1,16,283,13,-270,Level A
955,licolo 2008.12.23,1096,1,0,16,342,25,-317,Level A
959,TheSexyKid 2008.07.24,1048,1,1,16,333,13,-320,Level A
984,HammandClov 2008.01.24,978,2,1,16,363,19,-344,Level A
1022,marearoja 2008.08.19,896,2,1,16,432,25,-407,Level A
1044,TimoK 2008.01.02,900,1,1,16,528,25,-503,Level B
28,JabZ 2008.10.07,920,1,0,15,43,53,10,Level B
76,AndyKG 2008.07.08,924,1,1,15,52,27,-25,Level B
125,seanwickham 2008.04.12,827,2,2,15,84,40,-44,Level A
133,Krikke 2008.02.07,995,1,1,15,87,40,-47,Level A
177,buddhajuke 2008.01.02,1030,1,1,15,106,40,-66,Level A
190,Temppeliaukio 2008.03.04,1019,2,2,15,96,27,-69,Level A
230,Leonidovich 2008.07.23,969,1,1,15,103,20,-83,Level A
231,louiswei 2008.01.22,998,1,1,15,103,20,-83,Level A
312,sspcleber 2008.07.08,931,1,0,15,130,27,-103,Level B
326,MXseptimus 2008.04.27,1014,1,1,15,107,0,-107,Level A
337,vetteboy 2008.09.18,868,1,1,15,144,33,-111,Level A
358,vaportrail 2008.11.29,1131,1,0,15,148,33,-115,Level A
414,sspcleber 2008.06.25,945,1,0,15,162,33,-129,Level A
429,prodigiousbusines 2008.01.12,1039,1,0,15,174,40,-134,Level A
439,Simplicus 2008.10.26,1102,2,2,15,164,27,-137,Level A
460,arcarsenal 2008.02.01,1153,1,1,15,169,27,-142,Level A
514,Crashinator 2008.11.14,825,4,1,15,197,40,-157,Level A
524,HELENEMARIE 2008.12.29,1186,1,1,15,187,27,-160,Level A
596,drstu 2008.07.31,920,1,0,15,211,33,-178,Level B
600,MianMy 2008.07.23,1020,1,0,15,199,20,-179,Level A
630,mbranimir 2008.10.08,990,1,0,15,199,13,-186,Level A
652,marearoja 2008.09.03,941,1,0,15,230,40,-190,Level A
686,JohnWinthrop 2008.03.14,1026,1,1,15,217,20,-197,Level A
743,Yokain 2008.09.18,990,1,0,15,230,13,-217,Level A
790,LDopa 2008.10.28,987,1,0.5,15,240,7,-233,Level A
866,Skribble 2008.08.18,869,1,1,15,291,27,-264,Level A
873,zhouzhou 2008.03.14,944,1,0,15,278,13,-265,Level A
899,tabbykt 2008.07.10,881,2,0,15,296,13,-283,Level B
908,ippat 2008.01.05,1013,1,0,15,312,20,-292,Level A
916,pmineiro 2008.09.07,804,1,0,15,316,20,-296,Level A
941,PauloZanol 2008.12.02,952,1,0,15,321,13,-308,Level A
990,WildHogSM 2008.10.12,868,2,1,15,377,20,-357,Level A
116,paulgrahi 2008.06.25,1035,1,1,14,63,21,-42,Level A
209,thestephanea 2008.05.12,1127,2,2,14,112,36,-76,Level A
218,noncsi 2008.12.14,943,1,0,14,122,43,-79,Level B
320,pmineiro 2008.10.19,792,1,1,14,126,21,-105,Level A
350,Aydo 2008.02.17,1081,2,1,14,134,21,-113,Level A
409,ScottJoplin 2008.12.10,1150,1,1,14,157,29,-128,Level A
424,nnoah 2008.11.05,1053,1,1,14,153,21,-132,Level A
444,noncsi 2008.11.30,919,1,1,14,189,50,-139,Level B
564,WhiteWarrior 2008.10.21,818,1,0.5,14,199,29,-170,Level A
594,PABOY 2008.10.28,938,1,0.5,14,198,21,-177,Level A
717,wackum 2008.01.05,986,1,1,14,207,0,-207,Level A
741,pendaggie 2008.02.15,1024,1,0,14,238,21,-217,Level A
789,vetteboy 2008.12.11,907,1,0,14,240,7,-233,Level A
827,osymo 2008.04.19,1037,1,1,14,258,14,-244,Level A
845,nerdzrool 2008.03.10,847,1,0,14,266,14,-252,Level A
891,Whipsnapper 2008.02.07,960,2,2,14,314,36,-278,Level A
903,Leonidovich 2008.10.05,935,3,2,14,317,29,-288,Level A
937,jhnd 2008.03.17,879,1,0,14,319,14,-305,Level A
943,vetteboy 2008.10.05,847,3,1,14,324,14,-310,Level A
979,LDopa 2008.11.04,990,1,0,14,355,14,-341,Level A
980,mipsparc 2008.08.14,1028,2,1,14,348,7,-341,Level A
22,preux 2008.12.14,935,1,1,13,39,54,15,Level B
37,Jacknottheripper 2008.11.18,1087,1,1,13,43,46,3,Level B
166,vannman 2008.07.18,1104,1,1,13,93,31,-62,Level A
275,lesane 2008.12.11,1068,1,1,13,123,31,-92,Level A
277,lacceroswaldo 2008.08.15,972,1,1,13,124,31,-93,Level B
280,Gabimo 2008.07.15,931,1,1,13,141,46,-95,Level B
282,stabinandmoley 2008.02.13,812,2,2,13,133,38,-95,Level A
297,stabinandmoley 2008.02.15,942,1,1,13,130,31,-99,Level A
302,marearoja 2008.08.20,901,1,1,13,156,54,-102,Level B
333,nicksun 2008.10.25,838,1,0,13,141,31,-110,Level A
340,Mladenovic 2008.09.03,977,1,1,13,151,39,-112,Level A
348,henrikx 2008.03.14,1027,1,1,13,144,31,-113,Level A
404,nirt 2008.02.12,1144,1,0,13,157,31,-126,Level A
474,WhiteWarrior 2008.10.14,929,1,0,13,154,8,-146,Level B
479,brainllama 2008.12.01,922,2,1,13,179,31,-148,Level A
500,Crashinator 2008.12.12,804,4,0,13,184,31,-153,Level A
519,thestephanea 2008.03.13,1096,1,1,13,166,8,-158,Level A
521,JabZ 2008.08.19,827,2,1,13,182,23,-159,Level A
535,SchwarzeKatze 2008.10.11,856,1,0,13,194,31,-163,Level B
548,chrisdill 2008.07.18,844,1,0,13,198,31,-167,Level A
551,mipsparc 2008.08.15,1025,1,0,13,190,23,-167,Level B
599,kodra 2008.03.16,1010,1,0,13,201,23,-178,Level B
637,lacceroswaldo 2008.08.14,969,2,1,13,219,31,-188,Level A
649,craigzooka 2008.12.16,1073,2,1,13,197,8,-189,Level A
730,ddleale 2008.11.27,1094,1,0,13,222,8,-214,Level A
733,Silias 2008.12.29,977,1,0,13,238,23,-215,Level A
756,LaurentDelaon 2008.12.26,1050,1,1,13,245,23,-222,Level A
769,SchwarzeKatze 2008.10.26,835,2,0,13,249,23,-226,Level A
803,Dreamlight 2008.03.20,999,2,1,13,244,8,-236,Level A
817,deckedm 2008.05.07,908,1,0,13,280,39,-241,Level B
826,Ephphatha 2008.01.29,979,1,1,13,259,15,-244,Level A
830,gfransp 2008.03.10,928,1,0,13,260,15,-245,Level A
853,chessup 2008.04.12,1025,1,0,13,269,15,-254,Level A
858,NaraShikamaru 2008.07.21,927,2,0,13,281,23,-258,Level A
864,maravich 2008.02.25,996,1,0,13,285,23,-262,Level A
867,chessrazz 2008.07.05,1065,1,0,13,287,23,-264,Level A
884,Simplicus 2008.09.20,1099,1,1,13,302,31,-271,Level A
892,CHESSDONK 2008.06.12,954,3,1,13,309,31,-278,Level A
897,poos 2008.06.03,934,1,0,13,314,31,-283,Level A
946,johnsacko 2008.02.18,887,1,0,13,344,31,-313,Level A
947,prodigiousbusines 2008.01.26,1032,1,1,13,336,23,-313,Level A
964,ChessWurgen 2008.05.07,902,1,0,13,358,31,-327,Level A
969,LaurentDelaon 2008.06.12,1043,3,2,13,363,31,-332,Level A
978,tabbykt 2008.07.05,912,1,0.5,13,355,15,-340,Level A
1028,Whipsnapper 2008.01.26,961,1,0,13,450,15,-435,Level A
1033,Artmachine 2008.02.08,1003,1,1,13,466,15,-451,Level A
36,JabZ 2008.10.14,889,1,1,12,47,50,3,Level B
38,paperchasdvincent 2008.01.14,1020,1,1,12,58,58,0,Level B
56,attilanino 2008.07.31,959,1,1,12,75,58,-17,Level B
66,jdlibbey 2008.02.12,836,1,1,12,64,42,-22,Level A
83,Derbentli 2008.05.30,934,1,1,12,80,50,-30,Level B
155,nicksun 2008.11.18,832,1,0,12,108,50,-58,Level B
200,Simplicus 2008.10.11,1087,1,1,12,106,33,-73,Level B
215,mAsTERpEE 2008.05.29,939,1,1,12,111,33,-78,Level A
315,adamfg 2008.11.27,861,1,1,12,111,8,-103,Level A
344,KaiserPawn 2008.05.30,941,1,0,12,155,42,-113,Level B
356,kampycss 2008.12.28,978,1,1,12,139,25,-114,Level A
383,achieve 2008.09.07,1072,1,1,12,145,25,-120,Level A
412,louiswei 2008.01.29,1007,1,0,12,171,42,-129,Level A
422,stabinandmoley 2008.03.10,965,1,1,12,174,42,-132,Level A
451,pmineiro 2008.11.04,835,1,1,12,182,42,-140,Level A
466,louieshao 2008.10.30,906,2,1,12,186,42,-144,Level A
522,Daimonion 2008.04.05,998,1,1,12,202,42,-160,Level A
534,tfrio 2008.06.15,854,1,0,12,187,25,-162,Level A
601,DINOCO 2008.01.12,871,1,0,12,196,17,-179,Level A
608,Noller 2008.11.30,1126,1,0,12,188,8,-180,Level B
676,colonelcam 2008.03.20,986,1,1,12,220,25,-195,Level A
684,nicksun 2008.11.09,835,1,0,12,230,33,-197,Level A
721,Zhoss 2008.05.07,1083,1,1,12,243,33,-210,Level A
731,SviSe 2008.06.14,889,2,0,12,240,25,-215,Level B
742,KarimNicho 2008.05.31,864,1,0,12,234,17,-217,Level A
759,RandyMc 2008.02.13,911,1,0,12,248,25,-223,Level A
786,lacceroswaldo 2008.07.28,913,1,0,12,240,8,-232,Level B
800,shoving 2008.01.24,906,1,0,12,253,17,-236,Level A
823,princy 2008.04.05,975,1,0,12,259,17,-242,Level A
883,kanghyun 2008.12.28,1008,1,0,12,278,8,-270,Level A
914,FollyFrog 2008.02.20,894,1,0,12,321,25,-296,Level A
932,JPUng 2008.04.06,1076,1,0,12,311,8,-303,Level A
953,oldchessbook 2008.08.14,1006,1,1,12,341,25,-316,Level A
1003,DEDEE 2008.04.02,1039,2,1,12,377,8,-369,Level A
1041,frankpid 2008.01.22,812,1,0,12,502,17,-485,Level A
14,TheMightyOne 2008.07.10,916,2,2,11,47,73,26,Level B
18,markssixtyfour 2008.02.25,1105,1,1,11,46,64,18,Level B
80,mray 2008.02.23,1033,1,1,11,64,36,-28,Level A
82,DHamm 2008.03.04,996,1,0.5,11,85,55,-30,Level B
96,princy 2008.03.16,931,1,1,11,70,36,-34,Level B
112,mbbane 2008.07.15,949,1,0,11,77,36,-41,Level B
173,pedrosc 2008.11.12,1112,1,1,11,91,27,-64,Level A
174,SkietSkijf 2008.06.14,1056,2,2,11,120,55,-65,Level B
355,FollyFrog 2008.02.24,875,1,1,11,141,27,-114,Level A
367,WhiteSide 2008.02.25,973,1,1,11,154,36,-118,Level A
415,Androidkenny 2008.05.27,1032,1,0,11,156,27,-129,Level A
437,gforced 2008.12.02,855,1,1,11,173,36,-137,Level A
465,PinkClimax 2008.01.05,977,1,0,11,190,46,-144,Level B
481,WhiteSide 2008.03.04,977,1,0.5,11,166,18,-148,Level B
483,JForce 2008.12.26,1009,1,0,11,185,36,-149,Level A
528,johnsacko 2008.02.25,882,3,2,11,179,18,-161,Level A
566,sobecripa 2008.11.04,896,1,0,11,207,36,-171,Level B
572,amenophis 2008.04.06,882,1,1,11,190,18,-172,Level A
595,thebrickwall 2008.01.08,969,1,1,11,214,36,-178,Level A
644,jacquesmoll 2008.10.30,986,1,0,11,197,9,-188,Level A
646,Crashinator 2008.12.27,790,2,1,11,216,27,-189,Level A
666,LaurentDelaon 2008.06.03,1030,1,1,11,220,27,-193,Level A
674,sspcleber 2008.07.17,989,1,0,11,231,36,-195,Level A
688,Skribble 2008.08.23,969,1,1,11,206,9,-197,Level A
713,SchwarzeKatze 2008.09.20,878,1,0,11,224,18,-206,Level A
737,billington 2008.11.04,1009,1,1,11,253,36,-217,Level A
746,Tribune 2008.12.02,951,1,1,11,237,18,-219,Level B
799,Derbentli 2008.04.19,728,1,1,11,254,18,-236,Level A
818,yackal 2008.02.24,1057,1,0,11,268,27,-241,Level A
836,calexander 2008.12.17,841,1,0,11,256,9,-247,Level A
869,nicksun 2008.11.23,851,1,0,11,292,27,-265,Level A
872,jdlibbey 2008.02.08,901,1,0,11,283,18,-265,Level A
893,NaraShikamaru 2008.08.23,912,1,0,11,305,27,-278,Level A
935,lynnyx 2008.04.02,939,2,1,11,341,36,-305,Level A
967,gforced 2008.10.05,907,1,0,11,338,9,-329,Level A
968,sdormeus 2008.03.18,1011,1,0,11,357,27,-330,Level A
981,DaveMiddled 2008.04.13,849,1,0,11,341,0,-341,Level A
1035,dcook 2008.04.19,844,1,0.5,11,453,0,-453,Level A
1051,WhiteWarrior 2008.10.22,825,2,1,11,544,9,-535,Level A
17,Rules 2008.03.30,1066,1,1,10,31,50,19,Level B
29,louieshao 2008.12.02,1040,1,0,10,40,50,10,Level B
44,mipsparc 2008.07.28,1007,1,1,10,65,60,-5,Level B
103,dylanfanatic 2008.07.31,1066,1,1,10,78,40,-38,Level A
128,BranimirM 2008.11.26,1072,1,1,10,95,50,-45,Level B
153,DEDEE 2008.04.19,992,3,3,10,118,60,-58,Level B
180,PABOY 2008.10.21,921,1,0.5,10,96,30,-66,Level A
186,KimN 2008.08.15,1154,1,0,10,109,40,-69,Level A
196,thebrickwall 2007.12.12,984,1,0,10,123,50,-73,Level B
208,Ghirlando 2008.08.14,934,1,0,10,116,40,-76,Level A
216,Skribble 2008.08.15,841,1,1,10,98,20,-78,Level A
254,madPhysicist 2008.12.19,1150,1,1,10,108,20,-88,Level A
260,aussiebattler 2008.04.12,912,1,1,10,120,30,-90,Level A
268,Artmachine 2008.01.05,983,1,1,10,111,20,-91,Level B
284,jokersplay 2008.01.02,1058,1,0,10,166,70,-96,Level B
300,PlainsDrifter 2008.03.04,969,1,1,10,120,20,-100,Level A
314,paperchasdvincent 2008.01.12,1008,1,1,10,113,10,-103,Level A
319,JooBoo 2008.08.20,1019,1,0,10,135,30,-105,Level B
354,jywhe 2008.05.31,967,1,1,10,144,30,-114,Level A
385,NobleBlade 2008.03.04,947,1,0,10,140,20,-120,Level A
403,jinbu 2008.03.15,884,1,0,10,166,40,-126,Level A
470,thebrickwall 2008.10.30,1092,1,1,10,154,10,-144,Level A
545,Scumm 2008.03.21,929,1,0,10,196,30,-166,Level A
616,nicksun 2008.10.12,904,1,0,10,213,30,-183,Level A
658,JabZ 2008.07.17,797,1,1,10,221,30,-191,Level A
659,kwe 2008.11.04,1012,1,1,10,232,40,-192,Level B
665,achieve 2008.01.19,973,2,1,10,223,30,-193,Level A
699,PauloZanol 2008.12.05,984,1,0,10,222,20,-202,Level C
700,Damppu 2008.12.16,987,1,0,10,222,20,-202,Level A
707,LDopa 2008.12.25,991,1,0,10,223,20,-203,Level A
752,lesterjack 2008.03.10,932,1,0,10,241,20,-221,Level A
758,paperchasdvincent 2008.02.25,1052,1,0,10,253,30,-223,Level A
782,bongocat 2008.05.09,1130,1,0,10,262,30,-232,Level A
787,tabbykt 2008.07.07,924,1,0,10,263,30,-233,Level A
829,salius 2008.11.26,918,1,0,10,275,30,-245,Level B
833,mupdegrove 2008.07.03,1022,1,0.5,10,266,20,-246,Level A
844,vetteboy 2008.03.29,907,1,0,10,251,0,-251,Level A
848,IsoraGaby 2008.04.26,908,1,1,10,263,10,-253,Level A
857,DDJ 2008.07.31,878,1,0,10,257,0,-257,Level A
861,pmineiro 2008.07.22,847,1,0,10,279,20,-259,Level A
868,savis 2008.04.12,1067,1,0,10,274,10,-264,Level A
879,DaveMiddled 2008.04.22,846,2,0,10,298,30,-268,Level A
880,SKUMARKOPPALA 2008.04.09,959,1,0,10,288,20,-268,Level A
896,HawkX 2008.09.17,1030,1,0,10,302,20,-282,Level A
930,Klewein 2008.02.08,925,1,0,10,322,20,-302,Level A
949,salius 2008.12.16,878,1,0,10,344,30,-314,Level A
956,vetteboy 2008.10.11,856,2,1,10,337,20,-317,Level A
970,lacceroswaldo 2008.07.04,986,1,0,10,332,0,-332,Level A
994,Kitanopp 2008.11.24,955,2,0,10,369,10,-359,Level A
1000,mateone 2008.09.13,988,1,1,10,384,20,-364,Level A
1004,frankpid 2008.01.09,856,1,0,10,382,10,-372,Level A
1010,mariosaga 2008.11.04,876,1,0,10,393,10,-383,Level A
1049,Dancinchess 2008.06.20,939,1,0,10,531,0,-531,Level A
1058,greghyde 2008.09.21,805,2,0,10,631,20,-611,Level A
23,SumitNarayan 2008.10.25,996,1,1,9,54,67,13,Level A
34,CharlesCornner 2008.11.09,1072,1,1,9,40,44,4,Level A
39,wangzhewudi 2008.05.07,1065,1,1,9,56,56,0,Level B
54,Oscoap 2007.12.12,979,1,1,9,59,44,-15,Level B
58,DEDEE 2008.07.05,1083,1,0.5,9,51,33,-18,Level A
59,nicksun 2008.12.29,944,1,1,9,51,33,-18,Level A
69,ValerianSimon 2008.12.27,1155,1,1,9,79,56,-23,Level A
109,kfrumDABAY 2008.01.08,939,1,0,9,96,56,-40,Level A
121,Krikke 2008.03.10,1030,1,1,9,87,44,-43,Level A
123,haraldr 2008.08.02,1154,1,1,9,100,56,-44,Level A
132,bandicot 2008.06.03,883,1,1,9,68,22,-46,Level A
179,BurtForFun 2008.01.12,1122,1,1,9,99,33,-66,Level A
182,yackal 2008.02.22,1036,1,1,9,100,33,-67,Level A
245,milehicheckmater 2008.10.30,994,1,1,9,107,22,-85,Level A
256,calexander 2008.11.30,1065,1,0,9,133,44,-89,Level B
259,YVN 2008.06.03,1039,1,0,9,100,11,-89,Level A
285,Ekwalyzer 2008.10.11,1076,2,1,9,152,56,-96,Level A
291,SunRaphi 2008.12.17,984,1,1,9,118,22,-96,Level A
384,LaurentDelaon 2008.07.09,1087,1,1,9,142,22,-120,Level A
393,Scumm 2008.07.09,894,1,0,9,167,44,-123,Level A
394,DaveMiddled 2008.03.25,881,1,0,9,167,44,-123,Level A
395,oldchessbook 2008.12.21,1033,1,1,9,167,44,-123,Level A
416,laksen 2008.09.21,973,1,0,9,151,22,-129,Level A
432,seanwickham 2008.04.06,859,1,0,9,179,44,-135,Level A
463,JabZ 2008.12.17,953,1,0,9,165,22,-143,Level A
489,Staindone 2008.02.08,1026,1,1,9,172,22,-150,Level A
523,golmman 2008.11.15,1077,1,0,9,193,33,-160,Level A
546,xxxyyyxxx 2008.04.06,947,1,1,9,177,11,-166,Level A
602,JForce 2008.12.28,987,1,0,9,179,0,-179,Level A
625,huzar 2008.10.05,1014,1,1,9,196,11,-185,Level A
648,waxmatiwaxmati 2008.03.10,979,1,1,9,200,11,-189,Level A
651,richess 2008.12.17,863,1,1,9,234,44,-190,Level A
661,paperchasdvincent 2008.05.24,1046,1,1,9,192,0,-192,Level A
726,gforced 2008.12.01,890,1,0,9,212,0,-212,Level A
770,SGTMAJUSMC 2008.08.24,838,1,0,9,260,33,-227,Level A
774,mikemandrake 2008.09.15,951,1,1,9,262,33,-229,Level A
785,LaurentDelaon 2008.02.18,1061,1,1,9,254,22,-232,Level A
793,achieve 2008.04.06,1050,1,1,9,256,22,-234,Level A
802,richess 2008.12.04,874,1,0.5,9,247,11,-236,Level A
824,Birgie 2008.12.28,924,1,1,9,242,0,-242,Level A
865,pendaggie 2008.08.23,847,1,0,9,285,22,-263,Level A
911,nicksun 2008.10.16,850,1,0,9,316,22,-294,Level A
931,salius 2008.11.18,958,1,0,9,313,11,-302,Level A
